OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS
6686,2020,CA,USF,LNF,277.85021973,1934322.07304637,9810.26378787731,F342000003,HOGSBACK WUI&WLDLF HAB IMP,3,2020/09/01 00:00:00+00,,278,,,
6687,2020,CA,USF,LNF,158.07623291,1119087.52776443,4423.23191974823,F026000010,EASTSIDE UB UNIT 109,7,2020/02/27 00:00:00+00,2020/03/06 00:00:00+00,158,,,
6688,2020,CA,USF,LNF,228.36431885,1616602.07552954,5200.95730736819,F026000011,EASTSIDE UB UNIT 120,7,2020/02/27 00:00:00+00,2020/03/06 00:00:00+00,228.3,,,
6689,2020,CA,USF,CNF,13.48967838,78436.410582275,1415.62083193678,F025316001,FRY CREEK - PMHLP,3,2020/02/01 00:00:00+00,2020/02/01 00:00:00+00,5000,,,
6690,2020,CA,USF,SQF,35.75744247,220910.89925212,2498.8323627098,3123202000,FROG UNIT 3202,7,2019/10/01 00:00:00+00,,51,,,
6691,2020,CA,USF,SQF,137.64131165,850185.94688753,4850.80479417284,3120401000,FROG UNIT 401,7,2019/10/01 00:00:00+00,,125,,,
6692,2020,CA,USF,SQF,22.11513329,136422.59819726,1976.83682857557,6280001000,UPPER KERN CAMPGROUNDS,11,2008/03/04 00:00:00+00,2020/02/04 00:00:00+00,22,,,
6693,2020,CA,USF,LNF,54.40827942,375575.928784545,2740.02595573139,T463000013,MINNOW AOPE TS,7,2019/10/15 00:00:00+00,,54,,,
6694,2020,CA,USF,LNF,71.35359955,492508.1804559,4715.52839787751,T463000014,MINNOW AOPE TS,7,2019/10/15 00:00:00+00,,71,,,
6695,2020,CA,USF,LNF,34.64407349,239113.88076297,2293.41288098654,T463000016,MINNOW AOPE TS,7,2019/10/15 00:00:00+00,,35,,,
6696,2020,CA,USF,LNF,6.30068874,43487.68019726,1762.94706060786,T463000015,MINNOW AOPE TS,7,2019/10/15 00:00:00+00,,6,,,
6697,2020,CA,USF,LNF,60.50116348,417563.78034709,3295.95512835556,T463000017,MINNOW AOPE TS,7,2019/10/15 00:00:00+00,,60,,,
6698,2020,CA,USF,KNF,156.5723877,1135711.14688983,4586.97370668528,7290001000,,7,2020/02/26 00:00:00+00,2020/02/26 00:00:00+00,156,,,
6699,2020,CA,USF,KNF,86.15751648,625172.269286855,3249.52949372282,7290002000,,7,2020/02/26 00:00:00+00,2020/02/26 00:00:00+00,86,,,
6700,2020,CA,USF,PNF,7.89640474,53787.602231055,1260.31423555399,3040062000,SLAPJACK DFPZ,7,2019/10/31 00:00:00+00,,7.9,,,
6701,2020,CA,USF,PNF,6.3701148,43231.53059316,1385.01470778631,3010062000,PENDOLA FIRE RESTORATION,7,2019/10/01 00:00:00+00,2020/02/20 00:00:00+00,6.4,,,
6702,2020,CA,USF,PNF,6.67577267,45307.15070375,1355.3911905806,3010063000,PENDOLA FIRE RESTORATION,7,2019/10/01 00:00:00+00,2020/02/20 00:00:00+00,6.7,,,
6703,2020,CA,USF,SNF,845.75238037,5379315.16212221,15552.3984055389,4052002000,BARNES NORTH UNDERBURN,7,2019/10/01 00:00:00+00,2020/03/06 00:00:00+00,889,,,
6704,2020,CA,USF,SNF,41.71063995,265299.41911923,2073.48793566699,4052002000,BARNES NORTH UNDERBURN,7,2019/10/01 00:00:00+00,2020/03/06 00:00:00+00,42,,,
6705,2020,CA,USF,PNF,178.60554504,1213979.07845408,6890.94654166607,3020015000,PENDOLA FIRE RESTORATION,7,2019/10/01 00:00:00+00,2020/02/27 00:00:00+00,178.6,,,
6706,2020,CA,USF,TNF,122.86547852,835501.404571985,11729.7567897106,101100B025,GV UNIT 00B,7,2019/10/01 00:00:00+00,,198,,,
6707,2020,CA,USF,PNF,0.64386392,4410.52886279,299.928568548822,3280044000,GRASS FLAT,7,2019/10/15 00:00:00+00,,0.6,,,
6708,2020,CA,USF,TNF,118.18053436,795217.86577506,11725.2711447618,0001018215,LITTLE SECRET UNIT 18,7,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,118.2,,,
6709,2020,CA,USF,TNF,90.98081207,617797.078293095,3800.79486293324,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,89,,,
6710,2020,CA,USF,TNF,55.65724182,378100.02652217,3281.13399437128,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,56,,,
6711,2020,CA,USF,TNF,67.67694855,459716.1124664,3732.87389052537,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,84,,,
6712,2020,CA,USF,TNF,125.59350586,854751.423466635,6898.76880284657,10020XX030,CAMP UNIT XX,3,2019/11/18 00:00:00+00,2020/02/29 00:00:00+00,125,,,
6713,2020,CA,USF,TNF,127.49841309,866404.588727365,4157.70443846426,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,128,,,
6714,2020,CA,USF,TNF,100.64777374,683240.86829399,3934.3396027639,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,100,,,
6715,2020,CA,USF,TNF,69.53076935,472625.227248005,3059.90587916999,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,223,,,
6716,2020,CA,USF,TNF,101.10011292,686851.62376986,3699.8295575364,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,101,,,
6717,2020,CA,USF,TNF,83.59786987,567759.311319435,3737.53404806123,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,84,,,
6718,2020,CA,USF,TNF,39.22784042,266334.6390977,2284.9179272369,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,39,,,
6719,2020,CA,USF,TNF,157.37748718,1068491.72690387,4872.16512013117,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,156,,,
6720,2020,CA,USF,TNF,223.85762024,1519803.85702235,5684.31832809251,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,223,,,
6721,2020,CA,USF,TNF,49.71704865,337843.095711715,2398.55610235764,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,50,,,
6722,2020,CA,USF,STF,38.54665756,250327.32803848,2369.01029865625,0250010000,,7,2019/10/01 00:00:00+00,,39,,,
6723,2020,CA,USF,TNF,19.65467262,133498.845936805,2164.66191545698,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,20,,,
6724,2020,CA,USF,SHF,9.89891624,70958.00506775,1101.25651980989,0150047000,,7,2020/04/01 00:00:00+00,,9,,,
6725,2020,CA,USF,TNF,52.74237823,354908.93068358,6763.03340760681,0001017215,LITTLE SECRET UNIT 17,7,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,52.7,,,
6726,2020,CA,USF,TNF,99.88618469,678685.320341915,4686.98370669361,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,99,,,
6727,2020,CA,USF,TMU,96.610466,682095.68270586,6938.22872329912,2303305000,BROWNS STWD PHASE TWO - 3,11,2020/02/01 00:00:00+00,2020/03/04 00:00:00+00,96.5,,,
6728,2020,CA,USF,TNF,23.52131844,158610.354222385,1737.4998462676,2250133000,NORTH DIVIDE UNIT 118,7,2018/05/31 00:00:00+00,2020/06/01 00:00:00+00,23.5,,,
6729,2020,CA,USF,TNF,109.63747406,737606.955515055,8226.33407516397,0001016215,LITTLE SECRET UNIT 16,7,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,109.6,,,
6730,2020,CA,USF,TNF,89.09451294,600814.664588435,3869.04751888889,2250124000,NORTH DIVIDE UNIT 12,7,2017/10/01 00:00:00+00,2020/06/01 00:00:00+00,89.1,,,
6731,2020,CA,USF,TNF,36.89942551,250476.723272235,2286.17901448268,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,36,,,
6732,2020,CA,USF,TNF,169.51913452,1152135.86672992,4582.61001681297,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,170,,,
6733,2020,CA,USF,TNF,15.74341202,105871.71353681,1641.90882676273,0001008215,DEADWOOD UNIT 8,7,2018/09/16 00:00:00+00,2020/06/01 00:00:00+00,16,,,
6734,2020,CA,USF,TNF,111.87271881,759974.33146362,3850.33723917978,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,110,,,
6735,2020,CA,USF,TNF,47.51075363,322797.05450131,4518.65864347105,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,46,,,
6736,2020,CA,USF,TNF,27.88871574,189435.92661251,5266.56450423041,8651002000,SAGEHEN HILLS UNDERBURN,7,2020/05/01 00:00:00+00,,84,,,
6737,2020,CA,USF,TNF,7.46345901,50328.09761918,1180.00858462926,2250123000,NORTH DIVIDE UNIT 10,7,2018/05/31 00:00:00+00,2020/06/01 00:00:00+00,7,,,
6738,2020,CA,USF,SHF,14.9923172,107499.84096004,2290.67128755506,0150057000,,7,2020/04/01 00:00:00+00,,15,,,
6739,2020,CA,USF,SHF,16.72331619,120287.976186165,2368.56918720114,0120216000,,7,2019/10/15 00:00:00+00,,17,,,
6740,2020,CA,USF,SHF,6.03639412,43422.115635425,1084.94983190523,0120214000,,7,2019/10/15 00:00:00+00,,6.7,,,
6741,2020,CA,USF,KNF,57.13976288,414559.037796085,3813.69162212143,5330200000,SCOTT BAR MTN UNDERBURN,7,2020/04/01 00:00:00+00,,57,,,
6742,2020,CA,USF,CNF,69.29721069,402675.95751802,3158.54479159137,F025313002,PALOMAR FB AND FRY CREEK,3,2019/10/01 00:00:00+00,,5000,,,
6743,2020,CA,USF,PNF,9.06477356,61981.39147597,1146.78853926392,3170016000,ST. LOUIS DFPZ,7,2019/10/01 00:00:00+00,,9,,,
6744,2020,CA,USF,SHF,8.60515785,61727.68391866,1874.57316124336,0150279000,,7,2020/04/01 00:00:00+00,,8.6,,,
6745,2020,CA,USF,SHF,64.66613007,463585.198224015,4700.94403306369,0150438000,,7,2020/04/01 00:00:00+00,,65,,,
6746,2020,CA,USF,SHF,9.93825436,71261.71607595,1058.96707724933,0150320000,,7,2020/04/01 00:00:00+00,,10,,,
6747,2020,CA,USF,SHF,14.73941517,105724.523156395,1715.82437478818,0152001000,,7,2020/04/01 00:00:00+00,,14.7,,,
6748,2020,CA,USF,SHF,41.00519562,294111.31543881,2653.47182599006,0150468000,,7,2020/04/01 00:00:00+00,,41,,,
6749,2020,CA,USF,SHF,14.18395233,101724.460935095,1919.50438945351,0150469000,,7,2020/04/01 00:00:00+00,,14,,,
6750,2020,CA,USF,SHF,68.47093964,491098.246232945,3152.76083929427,0150465000,,7,2020/04/01 00:00:00+00,,68,,,
6751,2020,CA,USF,SHF,70.30709839,504239.157325585,3948.54760070562,0150467000,,7,2020/04/01 00:00:00+00,,70,,,
6752,2020,CA,USF,SHF,20.80080986,149201.67013302,2451.13547456019,0150053000,,7,2020/04/01 00:00:00+00,,21,,,
6753,2020,CA,USF,SHF,52.72846985,378027.838409365,4750.06763855658,0150046000,,7,2020/04/01 00:00:00+00,,53,,,
6754,2020,CA,USF,SHF,8.71884346,62503.6431502,2296.56332186644,0150128000,,7,2020/04/01 00:00:00+00,,9,,,
6755,2020,CA,USF,SHF,18.96914101,135983.529353985,1741.64328491205,0150007000,,7,2020/04/01 00:00:00+00,,19,,,
6756,2020,CA,USF,SHF,13.3459549,95695.272124515,1877.79050264862,0150127000,,7,2020/04/01 00:00:00+00,,13,,,
6757,2020,CA,USF,SHF,4.70487595,33739.801683495,775.575458057937,0140247000,,7,2020/04/01 00:00:00+00,,5,,,
6758,2020,CA,USF,SHF,6.28470182,45069.352047005,1171.63935903295,0150044000,,7,2020/04/01 00:00:00+00,,6,,,
6759,2020,CA,USF,SHF,55.78299332,400160.16693918,4065.54868054928,0150082000,,7,2020/04/01 00:00:00+00,,56,,,
6760,2020,CA,USF,SHF,34.51049805,247479.28461705,3460.82283490319,0150470000,,7,2020/04/01 00:00:00+00,,35,,,
6761,2020,CA,USF,SHF,103.06606293,739037.929105065,4514.70329762287,0150472000,,7,2020/04/01 00:00:00+00,,103,,,
6762,2020,CA,USF,SHF,54.47813034,390721.900210745,6444.46889991573,0150475000,,7,2020/04/01 00:00:00+00,,54,,,
6763,2020,CA,USF,SHF,19.81941223,142073.959902635,3108.24215127811,0150081000,,7,2020/04/01 00:00:00+00,,20,,,
6764,2020,CA,USF,SHF,51.9837532,372774.89081448,4559.58985633475,0150430000,,7,2020/04/01 00:00:00+00,,52,,,
6765,2020,CA,USF,SHF,10.79948044,77422.58127027,1453.37173499931,0150103000,,7,2020/04/01 00:00:00+00,,11,,,
6766,2020,CA,USF,SHF,52.00497818,372809.989745905,4140.29511208387,0150141000,,7,2020/04/01 00:00:00+00,,52,,,
6767,2020,CA,USF,SHF,22.38580132,160469.304136745,2861.63806947076,0150062000,,7,2020/04/01 00:00:00+00,,22,,,
6768,2020,CA,USF,SHF,40.57865143,290896.422934175,5567.31402138904,0150061000,,7,2020/04/01 00:00:00+00,,41,,,
6769,2020,CA,USF,SHF,17.02883339,122098.364019545,2192.65552215697,0150060000,,7,2020/04/01 00:00:00+00,,17,,,
6770,2020,CA,USF,SHF,7.99633741,57334.694610155,1085.81720210563,0150018000,,7,2020/04/01 00:00:00+00,,8,,,
6771,2020,CA,USF,CNF,73.95303345,425337.292295725,3255.35501703849,F025414001,PINE VALLEY LAGUNA PLACE,3,2019/10/01 00:00:00+00,2020/02/06 00:00:00+00,74,,,
6772,2020,CA,USF,CNF,53.18626785,305919.66644763,2573.8262586196,F025414001,PINE VALLEY LAGUNA PLACE,3,2019/10/01 00:00:00+00,2020/02/07 00:00:00+00,53,,,
6773,2020,CA,USF,SHF,8.7806921,62957.765629265,1281.36564102837,0150321000,,7,2020/04/01 00:00:00+00,,8.8,,,
6774,2020,CA,USF,SHF,7.83925009,56197.457681345,1890.85249882446,0150101000,,7,2020/04/01 00:00:00+00,,8,,,
6775,2020,CA,USF,PNF,5.44877243,37323.85986394,1143.18365835783,3280046000,021M3,7,2019/10/15 00:00:00+00,,5.4,,,
6776,2020,CA,USF,PNF,0.36896503,2528.687659995,276.705842728415,3280073000,GRASS FLAT,7,2019/10/15 00:00:00+00,,0.5,,,
6777,2020,CA,USF,MNF,109.49906921,746552.3547566,8681.76250964522,0220002000,IVORY MILL,3,2019/02/01 00:00:00+00,2020/02/18 00:00:00+00,110,,,
6778,2020,CA,USF,KNF,255.5594635,1861369.80181341,8719.65843487524,2270038000,HCFP(PHASE2) UB-I (CE),7,2020/09/01 00:00:00+00,,255,,,
6779,2020,CA,USF,KNF,51.06639862,372045.2629646,3061.15625563032,2200057000,HCFP(PHASE2) UB-J (CE),7,2020/09/01 00:00:00+00,,51,,,
6780,2020,CA,USF,PNF,0.53276342,3649.052771825,370.656999090633,3280075000,109-922M,7,2019/10/15 00:00:00+00,,0.5,,,
6781,2020,CA,USF,PNF,0.13112107,898.63495673,116.949472578714,3280051000,,7,2019/10/15 00:00:00+00,,0.1,,,
6782,2020,CA,USF,MNF,50.78661346,344404.18537623,4493.31215793751,0330003000,MINE CAMP,3,2019/02/01 00:00:00+00,2020/02/05 00:00:00+00,50,,,
6783,2020,CA,USF,PNF,0.1578189,1080.97692498,184.062435550546,3280049000,,7,2019/10/15 00:00:00+00,,0.2,,,
6784,2020,CA,USF,PNF,0.44315797,3035.609283685,216.62760286644,3280044000,GRASS FLAT,7,2019/10/15 00:00:00+00,,0.4,,,
6785,2020,CA,USF,PNF,0.66174436,4532.655273955,257.871141015381,3280049000,,7,2019/10/15 00:00:00+00,,0.7,,,
6786,2020,CA,USF,MNF,14.27899551,97564.55567329,1660.64195326628,0140734000,SANHEDRIN GLADE,3,2020/02/01 00:00:00+00,,15,,,
6787,2020,CA,USF,MNF,109.64929199,750664.314149545,6656.0161281147,1220001000,DOE PEAK TYPE CONVERSION,3,2020/02/28 00:00:00+00,,110,,,
6788,2020,CA,USF,INF,9.01661777,58406.96595464,1381.78878926791,0370020000,,7,2020/09/30 00:00:00+00,,10,,,
6789,2020,CA,USF,INF,21.73263168,140767.33514804,2010.5669139717,0370020000,,7,2020/09/30 00:00:00+00,,22,,,
6790,2020,CA,USF,ENF,50.43996811,334223.274901335,3798.07536219351,11000990RX,VIEW 88 UNIT 99+ RXBURN,3,2019/05/24 00:00:00+00,2020/02/19 00:00:00+00,50,,,
6791,2020,CA,USF,SHF,103.25337982,728826.67131292,5892.48183680024,FTBEARRX00,BEAR HAZ FUELS PROJECT,7,2020/02/13 00:00:00+00,2020/02/13 00:00:00+00,103,,,
6792,2020,CA,USF,SHF,1955.8581543,13809772.149816,29170.4873195672,GREEN0001F,GREEN MOUNTAIN,7,2020/02/29 00:00:00+00,2020/02/29 00:00:00+00,1955,,,
6793,2020,CA,USF,KNF,155.19541931,1126753.77361865,5245.09277249567,7300031000,,7,2020/02/20 00:00:00+00,2020/02/20 00:00:00+00,155,,,
6794,2020,CA,USF,BDF,114.23648071,677649.02849738,3937.94232496394,330340F000,BLUFF MESA,3,2020/01/15 00:00:00+00,,114,,,
6795,2020,CA,USF,BDF,189.93768311,1114770.2363265,9510.0757898,610891F000,PINE COVE FUELBREAK,3,2020/02/03 00:00:00+00,,189,,,
6796,2020,CA,USF,BDF,44.49103928,263983.39533746,3976.78094478317,330340F000,BLUFF MESA,3,2020/01/15 00:00:00+00,,44,,,
6797,2020,CA,USF,BDF,107.40058136,637333.146206675,3805.40583416538,330340F000,BLUFF MESA,3,2020/01/15 00:00:00+00,,107,,,
6798,2020,CA,USF,BDF,524.25994873,3067841.5719676,9417.31776301607,640814F003,THOMASRX-UNIT 3_524 ACRES,3,2020/01/01 00:00:00+00,,524,,,
6799,2020,CA,USF,BDF,55.90592575,331164.32528098,3015.31187562762,461354F000,ANGELUS OAKS UNDERSTORY BURN,3,2020/04/30 00:00:00+00,,56,,,
6800,2020,CA,USF,BDF,573.90466309,3357594.96504698,9095.0206595868,640814F002,THOMAS MOUNTAIN BURN UNIT 2,3,2020/01/01 00:00:00+00,,574,,,
6801,2020,CA,USF,SHF,449.44589233,3185491.75377167,9813.73921394179,FTLHSTHRX0,LAKEHEAD SOUTH RX PROJECT AREA,7,2020/02/22 00:00:00+00,2020/02/22 00:00:00+00,449,,,
6802,2020,CA,USF,SHF,3511.95849609,24808833.391023,36238.839293902,GREEN0001F,GREEN MOUNTAIN,7,2020/03/06 00:00:00+00,2020/03/06 00:00:00+00,3510,,,
6803,2020,CA,USF,PNF,77.67778778,531190.973966455,3004.9330870176,3170005000,ST. LOUIS DFPZ,7,2019/10/01 00:00:00+00,,76.9,,,
6804,2020,CA,USF,SHF,6.64691448,47657.38700862,1539.46491970718,0150058000,,7,2020/04/01 00:00:00+00,,6.7,,,
6805,2020,CA,USF,BDF,103.59657288,614620.442846255,5687.57972892217,330340F000,BLUFF MESA,3,2020/01/15 00:00:00+00,,104,,,
6806,2020,CA,USF,BDF,178.50082397,1058890.45167654,5230.85320604311,330340F000,BLUFF MESA,3,2020/01/15 00:00:00+00,,178,,,
6807,2020,CA,USF,BDF,32.95252991,195299.77924891,4403.44538332201,310256F000,SANTA ANA FUELBREAK,3,2020/06/24 00:00:00+00,,32,,,
6808,2020,CA,USF,BDF,23.99376297,142372.9438082,2442.53371177748,330340F000,BLUFF MESA,3,2020/01/15 00:00:00+00,,24,,,
6809,2020,CA,USF,BDF,92.66939545,549950.9440142,3598.06477995163,330340F000,BLUFF MESA,3,2020/01/15 00:00:00+00,2020/06/05 00:00:00+00,93,,,
6810,2020,CA,USF,BDF,25.06447411,148716.23872772,2963.49189237341,330340F000,BLUFF MESA,3,2019/11/15 00:00:00+00,,25,,,
6811,2020,CA,USF,KNF,45.06358337,326886.910926105,2732.47398960091,5330200000,SCOTT BAR MTN UNDERBURN,7,2019/04/01 00:00:00+00,2020/03/23 00:00:00+00,45,,,
6812,2020,CA,USF,INF,12.26938248,79481.010447635,1445.2874064541,0370020000,,7,2020/09/30 00:00:00+00,,12,,,
6813,2020,CA,USF,ANF,60.71117783,360620.3723013,3576.56271022847,CLEARCREFB,JOINT CHIEFS PROJECT,3,2019/12/10 00:00:00+00,2020/02/20 00:00:00+00,61,,,
6814,2020,CA,USF,CNF,78.28836823,450241.974980775,3396.67118465605,F025414001,PINE VALLEY LAGUNA PLACE,3,2019/10/01 00:00:00+00,2020/03/06 00:00:00+00,78,,,
6815,2020,CA,USF,INF,13.0744791,84696.130058875,1212.7945319817,0370020000,,7,2020/09/30 00:00:00+00,,13,,,
6816,2020,CA,USF,INF,6.79876661,44038.907368355,1104.49509769678,0370020000,,7,2020/09/30 00:00:00+00,,10,,,
6817,2020,CA,USF,CNF,36.25157547,210765.02561803,2100.32245271418,F025313002,PALOMAR FB AND FRY CREEK,3,2020/02/07 00:00:00+00,2020/02/07 00:00:00+00,5000,,,
6818,2020,CA,USF,SNF,158.72796631,1020220.16298358,7059.04676326282,7281997001,LONE SEQUOIA,7,2019/10/01 00:00:00+00,2020/02/27 00:00:00+00,130,,,
6819,2020,CA,USF,PNF,59.69002914,410850.510585835,2749.45071563581,1200028000,MCDERMOTT MP THIN UNIT 010,7,2019/10/01 00:00:00+00,2020/02/28 00:00:00+00,50,,,
6820,2017,CA,CDF,BEU,137.59695435,863682.12986108,4401.08872393596,7515,LAMACCHIA NORTH VMP- NOVEMBER 17,,2017/11/07 00:00:00+00,2017/11/21 00:00:00+00,137,,,
6821,2017,CA,CDF,LNU,22.47966957,149089.48705601,1980.51901134194,7044,UNIT 3,,2017/06/30 00:00:00+00,2017/06/30 00:00:00+00,22,,,
6822,2017,CA,CDF,TCU,98.40704346,650156.17578337,3770.56378049486,6682,WINVMP-5-BROADCAST BURN,3,2017/05/25 00:00:00+00,2017/05/25 00:00:00+00,33,,,
6823,2017,CA,CDF,TUU,222.59423828,1386134.00677072,9627.38491976458,6741,HERBERT BURN,7,2017/06/06 00:00:00+00,2017/06/06 00:00:00+00,223,,,
6824,2017,CA,CDF,RRU,152.42837524,889765.88386123,5380.28077417336,6547,COLORADO NORTH 2017,,2017/05/25 00:00:00+00,2017/05/25 00:00:00+00,152,,,
6825,2017,CA,CDF,SLU,14.25286293,87189.94174426,1579.10705070306,7824,BURN PLOT 3,,2017/11/13 00:00:00+00,2017/11/13 00:00:00+00,14,,,
6826,2017,CA,CDF,TCU,63.69919586,414925.13717984,4682.97351691868,6721,SARBB-JANUARY-2017,,2017/01/01 00:00:00+00,2017/01/31 00:00:00+00,64,,,
6827,2017,CA,CDF,SCU,16.32702255,104696.019543205,1996.94437005086,6889,VALLEY BURN JUNE 2017,7,2017/06/28 00:00:00+00,2017/06/29 00:00:00+00,17.10000038,,,
6828,2017,CA,CDF,FKU,38.92582321,248035.55345262,3637.16272871393,7293,2017 BROADCAST BURN,3,2017/10/06 00:00:00+00,2017/10/07 00:00:00+00,26,,,
6829,2017,CA,CDF,SLU,11.14256191,68165.087498705,1238.08461063001,7822,BURN PLOT 1,,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,11,,,
6830,2017,CA,CDF,SLU,21.95571518,134314.3085624,1907.45397785998,7461,VIERRA #2,,2017/11/08 00:00:00+00,2017/11/08 00:00:00+00,21.95999908,,,
6831,2017,CA,CDF,SLU,119.0828476,730552.994411185,3534.48272357111,7982,MOLINARI,,2018/02/13 00:00:00+00,2018/02/13 00:00:00+00,119,,,
6832,2017,CA,CDF,CZU,12.21459579,77662.295308055,2096.00026243715,8060,UCSC BROADCAST BURN NMC,3,2018/02/14 00:00:00+00,2018/02/14 00:00:00+00,12.2,,,
6833,2017,CA,CDF,CZU,8.89960098,56608.42610739,1379.37144376666,6564,2017 VMP BROADCAST BURN,3,2017/05/31 00:00:00+00,2017/05/31 00:00:00+00,8.89999962,,,
6834,2017,CA,CDF,HUU,95.90367126,657459.395454695,4379.6416231325,7285,20170927_JONESBEACH,,2017/09/27 00:00:00+00,2017/09/27 00:00:00+00,101,,,
6835,2017,CA,CDF,VNC,103.15312195,613025.821953185,3697.11626694657,6649,RX BURN,3,2017/05/30 00:00:00+00,2017/05/31 00:00:00+00,110,,,
6836,2017,CA,CDF,MVU,34.88991547,200213.86965001,1754.54331386388,5643,2016 BLOCK 6 UNIT 1 - BROADCAST B,3,2017/01/25 00:00:00+00,2017/02/28 00:00:00+00,34.88999939,,,
6837,2017,CA,CDF,AEU,26.38881302,174652.97261437,2619.71068321016,6635,2017 SPRING BROADCAST BURN,3,2017/05/26 00:00:00+00,2017/05/26 00:00:00+00,26,,,
6838,2017,CA,CDF,LNU,16.85160065,111108.975273905,1998.83614283101,6636,MAY ACR BURN,3,2017/05/30 00:00:00+00,2017/05/31 00:00:00+00,18,,,
6839,2017,CA,CDF,MVU,446.6885376,2557536.73934823,10753.7498389606,6526,GATE,,2017/05/20 00:00:00+00,2017/05/23 00:00:00+00,446,,,
6840,2017,CA,CDF,TCU,331.52041626,2165704.79015992,6269.38596907241,6722,WVMPBB-MARCH-2017 ,,2017/03/28 00:00:00+00,2017/03/29 00:00:00+00,331,,,
6841,2017,CA,CDF,LMU,40.80875778,284530.82421847,2333.96228522074,7391,HLFG RX 5,,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,40.79999924,,,
6842,2017,CA,CDF,CZU,9.22135735,58640.6096083,1153.3337069969,7433,PLOT 5,,2017/11/07 00:00:00+00,2017/11/07 00:00:00+00,9,,,
6843,2017,CA,CDF,SLU,215.15914917,1315740.15880925,5863.83335407836,7490,STOCK POND,,2017/11/15 00:00:00+00,2017/11/15 00:00:00+00,215,,,
6844,2017,CA,CDF,CZU,14.97581863,95241.36186928,1594.87888656985,7431,UCSC BROADCAST BURN CP2,3,2017/11/07 00:00:00+00,2017/11/07 00:00:00+00,15,,,
6845,2017,CA,CDF,SHU,72.03549194,505238.759504145,3310.52105773392,7446,10-30-17 RX BURN,3,2017/10/30 00:00:00+00,2017/10/30 00:00:00+00,72,,,
6846,2017,CA,CDF,HUU,392.05166626,2813158.95516123,28359.4750213322,7413,2017_TREX,7,2017/10/02 00:00:00+00,2017/10/11 00:00:00+00,391,,,
6847,2017,CA,CDF,MEU,723.73022461,4838241.87751971,12561.0150119099,8007,FEBRUARY 2018 PRESCRIBED FIRE,3,2018/02/14 00:00:00+00,2018/02/15 00:00:00+00,155,,,
6848,2017,CA,CDF,LMU,38.789814,270252.8320109,2080.65098803269,6833,HLFG RX 2,,2017/06/01 00:00:00+00,2017/06/30 00:00:00+00,38,,,
6849,2017,CA,CDF,LMU,29.89478302,208255.19718707,1905.73019004127,6845,HLFG RX 3,,2017/09/27 00:00:00+00,2017/09/27 00:00:00+00,29,,,
6850,2017,CA,CDF,MVU,36.13392258,207397.639041475,1936.62376352963,6004,2016 BLOCK 6 UNIT 3 - BROADCAST B,3,2017/02/20 00:00:00+00,2017/03/20 00:00:00+00,36.13000107,,,
6851,2017,CA,CDF,TGU,629.50836182,4355156.39820381,11019.2973192008,3824,BERLEMAN,,2017/05/25 00:00:00+00,2017/05/25 00:00:00+00,626,,,
6852,2017,CA,CDF,HUU,15.92483139,111066.61325496,1531.61994349982,7405,FOXCAMPUNIT_F,,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,15,,,
6853,2017,CA,CDF,HUU,394.22903442,2761765.7583961,9055.18227746007,7290,2017_HUNT_VMP,,2017/10/05 00:00:00+00,2017/10/06 00:00:00+00,394,,,
